[2017-06-02 14:59:33:270] PID=[7696] TID=[6644]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54 
[2017-06-02 15:04:09:005] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:04:09:005] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:04:17:396] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "3105的位置！"}], "data": "3105的位置！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "3105的位置！"}, "msg_id": "6865627202917280702", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:04:17:396] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:04:17:426] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:04:17:426] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:04:23:413] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "形态上走得很漂亮！"}], "data": "形态上走得很漂亮！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "形态上走得很漂亮！"}, "msg_id": "735115878334214069", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:04:23:414] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:04:23:452] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:04:23:453] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:04:41:976] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "下周回来，预计市场将要开始逐步酝酿冲击行情了！"}], "data": "下周回来，预计市场将要开始逐步酝酿冲击行情了！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "下周回来，预计市场将要开始逐步酝酿冲击行情了！"}, "msg_id": "6322657175772061792", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:04:41:977] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:04:42:032] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:04:42:032] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:04:48:171] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "第一波修复的缺口位置3160附近！"}], "data": "第一波修复的缺口位置3160附近！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "第一波修复的缺口位置3160附近！"}, "msg_id": "174135279372650189", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:04:48:172] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:04:48:215] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:04:48:216] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:05:03:328] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "这个期间，题材将会再次爆发，新龙头概念个股也会出现！"}], "data": "这个期间，题材将会再次爆发，新龙头概念个股也会出现！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "这个期间，题材将会再次爆发，新龙头概念个股也会出现！"}, "msg_id": "8447419495622684824", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:05:03:328] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:05:03:377] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:05:03:377] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:06:17:329] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "老余这段时间以来的直播到这里就全部结束了，非常感谢大家的关注与支持，已经加入服务队伍的家庭朋友，都相继离开本群，其次希望还在本群的朋友，若还有受到一些相关推荐股票添加的陌生人等行为，要避免谨防上当受骗！"}], "data": "老余这段时间以来的直播到这里就全部结束了，非常感谢大家的关注与支持，已经加入服务队伍的家庭朋友，都相继离开本群，其次希望还在本群的朋友，若还有受到一些相关推荐股票添加的陌生人等行为，要避免谨防上当受骗！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "老余这段时间以来的直播到这里就全部结束了，非常感谢大家的关注与支持，已经加入服务队伍的家庭朋友，都相继离开本群，其次希望还在本群的朋友，若还有受到一些相关推荐股票添加的陌生人等行为，要避免谨防上当受骗！"}, "msg_id": "7947815887111528955", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:06:17:329] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:06:17:377] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:06:17:377] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:07:34:941] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "本群从今日直播后，结束直播！下周开始停止继续做直播了！"}], "data": "本群从今日直播后，结束直播！下周开始停止继续做直播了！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "本群从今日直播后，结束直播！下周开始停止继续做直播了！"}, "msg_id": "7855917335216180042", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:07:34:942] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:07:34:978] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:07:34:979] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:07:37:773] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "若有需要或者要加入服务的朋友，请联系本群的乐乐助理或者相关的投资顾问，请认准我们：麒麟投顾-中资北方广州分公司合法企业，感谢大家一直以来的关注与支持！！！"}], "data": "若有需要或者要加入服务的朋友，请联系本群的乐乐助理或者相关的投资顾问，请认准我们：麒麟投顾-中资北方广州分公司合法企业，感谢大家一直以来的关注与支持！！！", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2.jpg", "id": "@bca5765ec51e2bb123c55fcf4e5953eb1958ebaf6884fe4d59ea2220276c7fa2", "name": "老余谈股"}, "desc": "若有需要或者要加入服务的朋友，请联系本群的乐乐助理或者相关的投资顾问，请认准我们：麒麟投顾-中资北方广州分公司合法企业，感谢大家一直以来的关注与支持！！！"}, "msg_id": "117382086408070285", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:07:37:773] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:07:37:805] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:07:37:805] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:08:11:970] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "[抱拳]谢谢老师"}], "data": "[抱拳]谢谢老师", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@af4473438191bc8ed7978d7c10d3f7678321bc071992b25f1d10ffd1d030162d.jpg", "id": "@af4473438191bc8ed7978d7c10d3f7678321bc071992b25f1d10ffd1d030162d", "name": "龙哥哥"}, "desc": "[抱拳]谢谢老师"}, "msg_id": "3679044911841525714", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:08:11:970] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:08:12:006] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:08:12:007] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:08:30:489] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "[强][强][强]"}], "data": "[强][强][强]", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@d0558f50073ace8ba0e0037caa5897c136d0ef8fa28b82f629c0256fb7a877f0.jpg", "id": "@d0558f50073ace8ba0e0037caa5897c136d0ef8fa28b82f629c0256fb7a877f0", "name": "萧垚"}, "desc": "[强][强][强]"}, "msg_id": "8372313274897579436", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:08:30:489] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:08:30:527] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:08:30:527] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:08:39:877] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "[拥抱]"}], "data": "[拥抱]", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@ad0ee1259ce2ab2dd9f9532a18162caa8d184434816662c54c1a9610c5948615.jpg", "id": "@ad0ee1259ce2ab2dd9f9532a18162caa8d184434816662c54c1a9610c5948615", "name": "快乐人生"}, "desc": "[拥抱]"}, "msg_id": "2702967658418490997", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:08:39:877] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:08:39:908] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:08:39:908] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:08:48:503] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "感谢余老师"}], "data": "感谢余老师", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@ad0ee1259ce2ab2dd9f9532a18162caa8d184434816662c54c1a9610c5948615.jpg", "id": "@ad0ee1259ce2ab2dd9f9532a18162caa8d184434816662c54c1a9610c5948615", "name": "快乐人生"}, "desc": "感谢余老师"}, "msg_id": "5266748583282318033", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:08:48:504] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:08:48:542] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:08:48:543] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:08:51:976] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "[强]"}], "data": "[强]", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@9dbe8307c740c8ac6ffb802b4bc5a276.jpg", "id": "@9dbe8307c740c8ac6ffb802b4bc5a276", "name": "不愚"}, "desc": "[强]"}, "msg_id": "6896022354752427813", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:08:51:976] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:08:52:012] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:08:52:012] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:08:57:963] PID=[5016] TID=[6276]  [Info] "  OnWechatMsg  55c9f7d1-3fbd-4a22-ae0f-2d2031af57ce {"content": {"type": 0, "detail": [{"type": "str", "value": "[强][强]"}], "data": "[强][强]", "user": {"head_img_url": "http://on1sjw8zv.bkt.clouddn.com/head_@841debc9eb30f10ce00b55be5a1bef23.jpg", "id": "@841debc9eb30f10ce00b55be5a1bef23", "name": "爱你一万年"}, "desc": "[强][强]"}, "msg_id": "52532213200873492", "msg_type_id": 3, "to_user_id": "@563c8cc0617eee335e96aacbcc89fad3b201ff1e2940645f3a36d7afbad02ce3", "user": {"id": "@@66c897b810624a7a290a4bd75e44cdbe1425d65d52df5bddf194066834527e4f", "name": "老余论市"}} " 	WxSessionWnd::OnWechatMsg .\wechat\WxSessionWnd.cpp  line:218
[2017-06-02 15:08:57:964] PID=[5016] TID=[6276]  [Info] "  createNewChatIfNeeded  " 	WxSessionWnd::createNewChatIfNeeded .\wechat\WxSessionWnd.cpp  line:186
[2017-06-02 15:08:58:012] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::moveToFirst .\wechat\WxSessionWnd.cpp  line:644
[2017-06-02 15:08:58:012] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::addUnread .\wechat\WxSessionWnd.cpp  line:595
[2017-06-02 15:09:00:729] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::cancelSend .\wechat\WxSessionWnd.cpp  line:897
[2017-06-02 15:09:00:741] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::cancelSend .\wechat\WxSessionWnd.cpp  line:897
[2017-06-02 15:09:00:745] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::cancelSend .\wechat\WxSessionWnd.cpp  line:897
[2017-06-02 15:09:00:747] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::cancelSend .\wechat\WxSessionWnd.cpp  line:897
[2017-06-02 15:09:00:751] PID=[5016] TID=[6276]  [Info] "  thread test  " 	WxSessionWnd::cancelSend .\wechat\WxSessionWnd.cpp  line:897
[2017-06-02 15:09:18:261] PID=[7616] TID=[4764]  [Info] "start to logging to server  mmsrvpub.srcdoc.com  port  10130" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:09:18:315] PID=[7616] TID=[4764]  [Info] "remote server connected code   0" 	NetStateEvent::onConnected .\server-events\NetStateEvent.cpp  line:37
[2017-06-02 15:09:22:689] PID=[7616] TID=[4764]  [Info] "0 119.23.75.90 10038" 	AccountPresenter::onRedirect .\login\account_presenter.cpp  line:90
[2017-06-02 15:09:22:694] PID=[7616] TID=[4764]  [Info] "stop remote server  " 	RemoteServerConn::stop .\RemoteServerConn.cpp  line:88
[2017-06-02 15:09:22:699] PID=[7616] TID=[4764]  [Info] "start to logging to server  119.23.75.90  port  10038" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
[2017-06-02 15:09:22:709] PID=[7616] TID=[4764]  [Info] "remote server connected code   0" 	NetStateEvent::onConnected .\server-events\NetStateEvent.cpp  line:37
[2017-06-02 15:09:22:728] PID=[7616] TID=[4764]  [Info] "0  " 	AccountPresenter::onLogin .\login\account_presenter.cpp  line:70
[2017-06-02 15:09:22:942] PID=[7616] TID=[4764]  [Info] "start to logging to server  119.23.75.90  port  10038" 	RemoteServerConn::start .\RemoteServerConn.cpp  line:54
